,unnamed: 0,customer,state,customer lifetime value,response,coverage,education,effective to date,employmentstatus,gender,income,location code,marital status,monthly premium auto,months since last claim,months since policy inception,number of open complaints,number of policies,policy type,policy,renew offer type,sales channel,total claim amount,vehicle class,vehicle size,vehicle type,month
8375,8375,OU62959,California,15531.78589,No,Basic,Bachelor,2011-02-09,Employed,M,95340,Urban,Married,198,5.0,84,2.0,3,Personal Auto,Personal L2,Offer3,Web,808.844338,Luxury SUV,Medsize,,2
8376,8376,UH86550,Oregon,4177.288153,No,Premium,College,2011-01-17,Employed,F,44222,Urban,Married,104,19.0,3,0.0,1,Personal Auto,Personal L2,Offer3,Branch,413.196371,Four-Door Car,Medsize,,1
8377,8377,NT76210,Nevada,3123.080994,Yes,Basic,Bachelor,2011-02-19,Unemployed,M,0,Suburban,Married,101,1.0,83,4.0,1,Personal Auto,Personal L3,Offer1,Agent,960.115399,SUV,Large,,2
8378,8378,YO81740,Oregon,23895.6779,No,Extended,Bachelor,2011-02-16,Unemployed,F,0,Suburban,Single,98,0.0,57,0.0,2,Personal Auto,Personal L3,Offer1,Call Center,705.6,,,,2
8379,8379,GF35623,California,5886.615741,No,Extended,High School or Below,2011-01-23,Unemployed,F,0,Suburban,Single,81,,37,,4,Personal Auto,Personal L2,Offer1,Branch,583.2,,,,1
8380,8380,KC50464,Arizona,2574.020376,Yes,Basic,Master,2011-01-14,Employed,F,34990,Rural,Single,65,23.0,73,0.0,1,Corporate Auto,Corporate L2,Offer2,Web,42.689135,Four-Door Car,Medsize,,1
8381,8381,FL69363,Oregon,9075.768214,Yes,Basic,Master,2011-01-26,Employed,M,37722,Rural,Single,116,8.0,23,0.0,8,Personal Auto,Personal L1,Offer1,Agent,158.077504,Sports Car,Medsize,,1
8382,8382,SI58884,California,3985.319833,No,Basic,College,2011-01-22,Retired,M,17220,Suburban,Married,105,10.0,24,0.0,1,Personal Auto,Personal L3,Offer2,Web,504.0,SUV,Large,,1
8383,8383,ED13353,Oregon,5274.20076,No,Basic,High School or Below,2011-02-18,Medical Leave,M,10629,Suburban,Single,74,17.0,15,0.0,8,Personal Auto,Personal L3,Offer4,Web,532.8,Four-Door Car,Small,A,2
8384,8384,BY59578,California,3497.483075,No,Extended,College,2011-01-23,Employed,M,63189,Suburban,Married,88,16.0,95,0.0,1,Personal Auto,Personal L3,Offer1,Agent,569.124597,Four-Door Car,Medsize,,1
8385,8385,MD15300,California,10110.76997,No,Extended,College,2011-02-05,Employed,M,76276,Rural,Single,86,24.0,19,0.0,2,Corporate Auto,Corporate L3,Offer4,Web,93.309811,Two-Door Car,Large,,2
8386,8386,UR71715,California,2983.110414,No,Extended,College,2011-01-16,Unemployed,M,0,Suburban,Single,91,3.0,57,0.0,1,Personal Auto,Personal L3,Offer4,Call Center,436.8,Four-Door Car,Small,A,1
8387,8387,DA99797,Oregon,15978.91049,No,Extended,Bachelor,2011-01-15,Employed,F,33871,Suburban,Single,136,2.0,23,0.0,2,Personal Auto,Personal L3,Offer1,Call Center,933.624655,SUV,Medsize,,1
8388,8388,QM46642,California,2619.172388,No,Basic,Bachelor,2011-01-16,Disabled,M,15587,Rural,Married,71,,48,,1,Special Auto,Special L1,Offer2,Agent,136.033828,Two-Door Car,Medsize,A,1
8389,8389,LN49978,Oregon,4956.620638,No,Basic,Bachelor,2011-02-09,Employed,F,31562,Suburban,Married,66,9.0,5,4.0,7,Personal Auto,Personal L2,Offer4,Branch,316.8,Four-Door Car,Medsize,A,2
8390,8390,NB39218,California,12315.09489,No,Premium,High School or Below,2011-01-27,Employed,M,68420,Suburban,Married,104,,27,,2,Personal Auto,Personal L2,Offer2,Branch,499.2,Four-Door Car,Medsize,,1
8391,8391,YA87855,Arizona,7179.22522,No,Extended,Master,2011-02-20,Employed,M,23179,Suburban,Divorced,91,11.0,79,0.0,9,Corporate Auto,Corporate L3,Offer2,Agent,436.8,Two-Door Car,Medsize,,2
8392,8392,IV97881,Nevada,4872.577302,No,Extended,High School or Below,2011-01-24,Unemployed,M,0,Suburban,Single,135,32.0,33,0.0,1,Personal Auto,Personal L3,Offer4,Call Center,648.0,Sports Car,Medsize,,1
8393,8393,TO55363,Oregon,13367.86562,No,Basic,High School or Below,2011-01-28,Employed,F,57335,Suburban,Married,67,22.0,18,0.0,2,Personal Auto,Personal L1,Offer4,Agent,407.887715,Two-Door Car,Medsize,A,1
8394,8394,DU39756,Nevada,4170.687348,Yes,Basic,Master,2011-01-17,Employed,F,29462,Suburban,Single,107,28.0,23,1.0,1,Corporate Auto,Corporate L2,Offer2,Branch,513.6,,,A,1
8395,8395,PH78214,,5427.174517,,Basic,College,2011-02-11,Medical Leave,F,27677,Suburban,Married,72,10.0,82,1.0,3,Personal Auto,Personal L3,Offer2,Agent,345.6,Four-Door Car,Medsize,,2
8396,8396,ZV17267,Oregon,11029.92619,No,Extended,Bachelor,2011-01-09,Employed,F,37056,Suburban,Married,92,12.0,7,0.0,2,Personal Auto,Personal L3,Offer1,Agent,441.6,Four-Door Car,Small,A,1
8397,8397,SC66359,Arizona,4433.97368,No,Basic,College,2011-02-21,Employed,F,50653,Rural,Married,110,29.0,42,0.0,1,Corporate Auto,Corporate L3,Offer4,Agent,262.865172,SUV,Small,A,2
8398,8398,FQ33633,Nevada,4413.285858,No,Basic,College,2011-01-03,Employed,F,37697,Rural,Married,112,35.0,8,0.0,1,Personal Auto,Personal L2,Offer4,Agent,38.403843,SUV,Small,,1
8399,8399,MR13691,Arizona,6301.102478,No,Extended,Bachelor,2011-01-13,Employed,M,47622,Urban,Married,80,15.0,13,0.0,7,Personal Auto,Personal L3,Offer1,Call Center,305.544034,Four-Door Car,Medsize,A,1
8400,8400,MA45099,Oregon,6478.801192,No,Extended,Bachelor,2011-02-24,Employed,M,50864,Rural,Married,83,18.0,86,1.0,4,Corporate Auto,Corporate L1,Offer1,Agent,158.362972,Four-Door Car,Medsize,A,2
8401,8401,QS81789,Oregon,25107.09812,No,Basic,Bachelor,2011-02-26,Medical Leave,F,24410,Suburban,Married,73,5.0,51,0.0,2,Corporate Auto,Corporate L3,Offer3,Web,350.4,Four-Door Car,Small,A,2
8402,8402,NQ45562,California,7092.635635,No,Premium,Master,2011-01-14,Employed,M,35173,Rural,Married,180,24.0,9,2.0,1,Personal Auto,Personal L2,Offer1,Agent,415.331869,Sports Car,Medsize,,1
8403,8403,XY91562,Oregon,7707.806541,No,Premium,College,2011-02-24,Unemployed,F,0,Suburban,Single,113,0.0,11,0.0,3,Personal Auto,Personal L3,Offer1,Agent,542.4,Four-Door Car,Medsize,,2
8404,8404,RL51023,Arizona,4185.757242,No,Basic,College,2011-02-16,Unemployed,M,0,Suburban,Single,64,0.0,56,0.0,3,Corporate Auto,Corporate L1,Offer2,Call Center,492.644465,Four-Door Car,Small,A,2
8405,8405,GB33195,Washington,2275.363967,No,Basic,High School or Below,2011-01-12,Unemployed,M,0,Suburban,Single,64,11.0,85,0.0,1,Personal Auto,Personal L3,Offer4,Branch,662.69318,Four-Door Car,Medsize,,1
8406,8406,ZC17826,California,15552.39651,No,Basic,Bachelor,2011-01-04,Unemployed,M,0,Suburban,Single,64,2.0,99,0.0,2,Personal Auto,Personal L2,Offer1,Call Center,307.2,Four-Door Car,Medsize,,1
8407,8407,ZR58728,Nevada,2893.739608,No,Basic,Master,2011-01-25,Employed,M,82611,Suburban,Single,74,23.0,87,1.0,1,Personal Auto,Personal L3,Offer2,Web,355.2,Four-Door Car,Medsize,A,1
8408,8408,JQ56711,Oregon,5923.117229,No,Basic,Master,2011-02-02,Employed,F,92163,Rural,Married,73,3.0,79,0.0,6,Personal Auto,Personal L3,Offer3,Web,66.568642,Two-Door Car,Medsize,A,2
8409,8409,YW85018,Nevada,2810.464447,Yes,Basic,Bachelor,2011-02-27,Employed,M,26790,Suburban,Married,71,4.0,41,0.0,1,Personal Auto,Personal L1,Offer2,Agent,340.8,Two-Door Car,Medsize,A,2
8410,8410,AI58313,Nevada,36946.06393,No,Basic,College,2011-01-30,Employed,F,75425,Suburban,Divorced,116,,88,,2,Personal Auto,Personal L3,Offer2,Call Center,663.643801,Sports Car,Medsize,,1
8411,8411,UW90223,California,2363.295991,No,Basic,Bachelor,2011-02-27,Employed,F,27839,Suburban,Married,65,20.0,54,5.0,1,Personal Auto,Personal L1,Offer3,Agent,312.0,Two-Door Car,Small,,2
8412,8412,EO56466,Oregon,24660.48825,No,Basic,College,2011-02-24,Medical Leave,M,22070,Suburban,Married,72,25.0,33,0.0,2,Special Auto,Special L2,Offer1,Agent,345.6,Four-Door Car,Medsize,,2
8413,8413,TF82172,Arizona,4016.132772,No,Basic,College,2011-01-05,Medical Leave,M,10074,Rural,Married,107,33.0,42,0.0,1,Corporate Auto,Corporate L1,Offer2,Web,108.995934,SUV,Medsize,,1
8414,8414,EY49684,California,2309.876793,No,Basic,Bachelor,2011-02-25,Unemployed,F,0,Rural,Divorced,61,16.0,57,0.0,1,Personal Auto,Personal L3,Offer1,Agent,32.454659,,,,2
8415,8415,DJ42087,California,11923.75365,No,Premium,High School or Below,2011-01-16,Employed,F,24581,Suburban,Married,101,2.0,86,0.0,2,Personal Auto,Personal L3,Offer1,Branch,484.8,Four-Door Car,Medsize,A,1
8416,8416,FO13691,Oregon,5124.218174,No,Basic,Doctor,2011-01-30,Employed,M,73740,Urban,Divorced,64,23.0,3,0.0,3,Personal Auto,Personal L3,Offer1,Agent,229.272206,Two-Door Car,Medsize,,1
8417,8417,NL85206,California,2572.452634,No,Basic,College,2011-02-21,Employed,F,72685,Rural,Married,68,20.0,97,5.0,1,Personal Auto,Personal L3,Offer4,Branch,14.464783,Four-Door Car,Medsize,,2
8418,8418,TN56613,Arizona,5358.269985,No,Extended,Bachelor,2011-01-23,Employed,F,83771,Urban,Married,133,26.0,18,0.0,1,Personal Auto,Personal L3,Offer4,Web,482.328161,,,,1
8419,8419,ZK83518,California,4386.277558,Yes,Basic,College,2011-02-11,Retired,M,10621,Suburban,Single,67,28.0,22,0.0,5,Personal Auto,Personal L3,Offer1,Agent,321.6,Four-Door Car,Medsize,,2
8420,8420,MT27589,Oregon,7840.165778,Yes,Extended,College,2011-01-14,Employed,M,58414,Suburban,Single,210,7.0,24,2.0,1,Corporate Auto,Corporate L1,Offer2,Agent,1008.0,Luxury SUV,Small,,1
8421,8421,EV15014,California,7194.233091,No,Basic,Bachelor,2011-01-25,Unemployed,M,0,Suburban,Single,71,22.0,0,0.0,2,Personal Auto,Personal L3,Offer1,Branch,599.375099,Four-Door Car,Medsize,,1
8422,8422,HX17929,,10083.48688,,Extended,High School or Below,2011-02-19,Retired,F,11828,Suburban,Divorced,90,18.0,84,0.0,2,Personal Auto,Personal L2,Offer1,Agent,571.479602,Four-Door Car,Large,,2
8423,8423,HJ58678,Nevada,5418.152088,No,Basic,College,2011-02-10,Employed,F,57587,Urban,Divorced,68,4.0,83,0.0,7,Personal Auto,Personal L2,Offer3,Agent,257.090387,Four-Door Car,Medsize,,2
8424,8424,BY54111,Oregon,19378.9078,No,Basic,High School or Below,2011-02-05,Disabled,M,21159,Suburban,Married,73,35.0,14,0.0,2,Personal Auto,Personal L2,Offer2,Branch,350.4,Four-Door Car,Medsize,A,2
8425,8425,UP29839,Nevada,19160.98994,Yes,Extended,Master,2011-02-20,Employed,F,22705,Suburban,Divorced,239,19.0,59,0.0,7,Personal Auto,Personal L1,Offer2,Agent,1294.700423,Luxury SUV,Medsize,,2
8426,8426,LK51620,California,12902.09322,No,Premium,High School or Below,2011-01-15,Employed,M,98478,Suburban,Married,106,21.0,80,0.0,2,Corporate Auto,Corporate L3,Offer1,Branch,508.8,Four-Door Car,Small,,1
8427,8427,BR28896,Nevada,3176.356488,No,Extended,High School or Below,2011-01-10,Employed,M,64706,Urban,Single,81,5.0,3,0.0,1,Personal Auto,Personal L3,Offer2,Web,372.909686,Two-Door Car,Large,,1
8428,8428,HM93220,Arizona,15266.48446,No,Extended,High School or Below,2011-02-09,Medical Leave,F,25852,Suburban,Married,135,29.0,71,1.0,2,Personal Auto,Personal L2,Offer1,Agent,648.0,Sports Car,Medsize,,2
8429,8429,VE72838,Arizona,13770.97618,Yes,Premium,High School or Below,2011-02-01,Employed,F,59207,Suburban,Single,116,23.0,21,0.0,2,Personal Auto,Personal L3,Offer1,Agent,556.8,Four-Door Car,Medsize,A,2
8430,8430,CX89767,California,4714.044733,No,Basic,High School or Below,2011-01-17,Employed,F,46097,Urban,Married,61,9.0,73,4.0,3,Personal Auto,Personal L2,Offer2,Call Center,197.074966,Four-Door Car,Large,,1
8431,8431,QD98396,California,5010.917847,No,Extended,College,2011-02-21,Employed,M,45867,Suburban,Married,126,31.0,12,0.0,1,Personal Auto,Personal L2,Offer1,Agent,604.8,Sports Car,Medsize,,2
8432,8432,WQ89892,Washington,2607.81554,No,Basic,College,2011-01-08,Unemployed,F,0,Suburban,Married,70,26.0,44,1.0,1,Special Auto,Special L1,Offer2,Branch,336.0,Two-Door Car,Medsize,A,1
8433,8433,CW12066,Oregon,11638.89947,Yes,Basic,College,2011-01-26,Medical Leave,F,25370,Suburban,Married,102,10.0,77,0.0,2,Corporate Auto,Corporate L1,Offer1,Branch,489.6,Sports Car,Large,A,1
8434,8434,NK91488,Nevada,5479.555081,Yes,Basic,Master,2011-01-13,Employed,M,56005,Suburban,Married,68,31.0,30,1.0,3,Personal Auto,Personal L3,Offer1,Branch,326.4,Four-Door Car,Small,A,1
8435,8435,QQ18636,Arizona,13891.67638,No,Basic,College,2011-01-14,Employed,F,70725,Suburban,Divorced,70,,0,,2,Corporate Auto,Corporate L3,Offer2,Web,336.0,Four-Door Car,Medsize,,1
8436,8436,QF74147,California,8456.722498,No,Basic,College,2011-01-15,Employed,F,84574,Rural,Divorced,70,13.0,75,0.0,2,Special Auto,Special L2,Offer1,Call Center,167.459769,Four-Door Car,Medsize,,1
8437,8437,FI75266,Oregon,7891.584409,No,Basic,Bachelor,2011-01-02,Employed,M,28422,Suburban,Married,68,5.0,63,1.0,2,Corporate Auto,Corporate L1,Offer3,Agent,453.909559,Four-Door Car,Large,,1
8438,8438,RI46607,California,5015.009472,Yes,Extended,Bachelor,2011-02-03,Employed,F,48567,Suburban,Single,130,12.0,15,0.0,1,Corporate Auto,Corporate L2,Offer2,Agent,624.0,SUV,Medsize,A,2
8439,8439,RS92763,Oregon,7487.744636,No,Basic,College,2011-02-16,Unemployed,F,0,Suburban,Single,72,15.0,70,0.0,2,Personal Auto,Personal L2,Offer2,Branch,693.084662,Four-Door Car,Medsize,,2
8440,8440,TV75816,Oregon,2386.201293,No,Basic,High School or Below,2011-02-19,Employed,M,70911,Suburban,Single,63,20.0,13,3.0,1,Corporate Auto,Corporate L2,Offer2,Agent,302.4,Two-Door Car,Medsize,A,2
8441,8441,VF87723,California,10487.74332,No,Extended,College,2011-02-24,Employed,M,30658,Suburban,Married,89,6.0,67,0.0,2,Personal Auto,Personal L3,Offer2,Branch,441.757585,Four-Door Car,Medsize,,2
8442,8442,LU49168,Arizona,21283.6362,No,Basic,High School or Below,2011-02-26,Unemployed,M,0,Suburban,Married,63,24.0,89,0.0,2,Personal Auto,Personal L3,Offer4,Branch,302.4,Two-Door Car,Large,,2
8443,8443,VG11458,California,4770.73904,No,Basic,Bachelor,2011-02-03,Medical Leave,M,28666,Suburban,Divorced,64,23.0,81,0.0,8,Personal Auto,Personal L3,Offer2,Branch,307.2,Four-Door Car,Large,,2
8444,8444,LP84436,California,9047.119209,No,Extended,High School or Below,2011-01-21,Unemployed,F,0,Suburban,Single,127,30.0,11,0.0,6,Personal Auto,Personal L2,Offer3,Branch,1087.995426,Sports Car,Medsize,A,1
8445,8445,PN53766,California,5450.394878,No,Basic,Doctor,2011-01-14,Employed,M,43091,Urban,Married,69,2.0,36,1.0,6,Corporate Auto,Corporate L3,Offer1,Branch,330.138332,,,A,1
8446,8446,QL80658,Arizona,3934.712712,No,Extended,High School or Below,2011-01-20,Employed,M,84229,Suburban,Married,98,25.0,20,0.0,1,Personal Auto,Personal L3,Offer4,Branch,470.4,Four-Door Car,Small,A,1
8447,8447,OU78642,Arizona,7583.56435,No,Basic,Master,2011-02-27,Employed,F,81568,Urban,Married,186,0.0,73,0.0,1,Personal Auto,Personal L3,Offer2,Web,737.442295,Luxury SUV,Medsize,,2
8448,8448,AM88377,California,5049.765309,No,Basic,Bachelor,2011-02-23,Retired,F,10180,Suburban,Married,65,,99,,4,Corporate Auto,Corporate L2,Offer1,Branch,455.654032,Two-Door Car,Medsize,,2
8449,8449,LC90366,Nevada,16473.16905,Yes,Basic,Bachelor,2011-02-24,Retired,M,22828,Suburban,Married,106,11.0,54,0.0,2,Personal Auto,Personal L2,Offer1,Agent,508.8,SUV,Medsize,A,2
8450,8450,KU92052,California,4398.047053,No,Basic,High School or Below,2011-02-19,Unemployed,F,0,Suburban,Single,62,6.0,62,0.0,3,Personal Auto,Personal L2,Offer1,Agent,382.067564,,,,2
8451,8451,QO56615,California,2980.010499,No,Extended,College,2011-02-09,Medical Leave,F,13535,Suburban,Married,80,7.0,53,1.0,1,Personal Auto,Personal L3,Offer2,Agent,384.0,Four-Door Car,Small,A,2
8452,8452,QW33258,California,7082.830426,No,Basic,Bachelor,2011-01-22,Employed,M,53310,Suburban,Divorced,189,26.0,33,3.0,1,Personal Auto,Personal L3,Offer2,Branch,1360.8,Luxury Car,Medsize,A,1
8453,8453,ZS50183,Arizona,8002.308333,Yes,Basic,College,2011-01-11,Unemployed,F,0,Suburban,Married,107,3.0,65,0.0,3,Corporate Auto,Corporate L3,Offer1,Agent,513.6,SUV,Medsize,A,1
8454,8454,OC88207,California,5577.237773,No,Basic,Master,2011-01-13,Employed,M,77265,Rural,Married,69,25.0,10,0.0,3,Special Auto,Special L3,Offer2,Branch,170.689399,Two-Door Car,Medsize,,1
8455,8455,FZ30935,Oregon,6066.115969,No,Extended,College,2011-02-25,Employed,M,32627,Suburban,Married,76,11.0,60,0.0,7,Personal Auto,Personal L2,Offer1,Agent,380.036697,Two-Door Car,Small,,2
8456,8456,JU19953,California,8621.172176,No,Basic,Master,2011-01-08,Employed,F,81947,Urban,Married,71,12.0,78,0.0,2,Personal Auto,Personal L3,Offer3,Branch,203.993499,Two-Door Car,Medsize,,1
8457,8457,VA60020,Nevada,3314.55133,No,Extended,High School or Below,2011-01-25,Employed,F,63583,Rural,Married,83,15.0,8,0.0,1,Special Auto,Special L1,Offer4,Agent,167.39959,Four-Door Car,Medsize,,1
8458,8458,KR87696,California,3439.089657,No,Extended,College,2011-02-23,Employed,F,98278,Urban,Married,85,26.0,60,0.0,1,Personal Auto,Personal L3,Offer4,Branch,367.577872,Four-Door Car,Medsize,A,2
8459,8459,HL91178,California,2809.766683,No,Basic,High School or Below,2011-02-24,Employed,M,74713,Suburban,Married,70,20.0,67,0.0,1,Personal Auto,Personal L3,Offer1,Branch,336.0,Four-Door Car,Large,A,2
8460,8460,AX71707,Arizona,6383.482152,No,Extended,College,2011-01-13,Employed,F,67881,Suburban,Married,79,6.0,70,0.0,4,Personal Auto,Personal L2,Offer3,Branch,391.039166,,,A,1
8461,8461,JO63956,California,8656.396659,No,Basic,College,2011-02-02,Employed,M,83365,Suburban,Married,109,27.0,7,1.0,4,Personal Auto,Personal L1,Offer2,Branch,523.2,SUV,Medsize,,2
8462,8462,SO57563,Arizona,7381.914168,No,Extended,College,2011-02-03,Employed,M,54878,Rural,Married,96,5.0,11,3.0,9,Personal Auto,Personal L3,Offer3,Call Center,204.953947,Four-Door Car,Medsize,A,2
8463,8463,EZ70847,Washington,19644.76296,No,Basic,College,2011-02-12,Employed,F,67326,Suburban,Married,69,17.0,32,0.0,2,Corporate Auto,Corporate L1,Offer1,Agent,331.2,Four-Door Car,Medsize,A,2
8464,8464,KG49115,California,6298.177143,No,Extended,College,2011-02-03,Employed,F,89411,Rural,Married,78,14.0,99,0.0,4,Personal Auto,Personal L1,Offer2,Web,116.237322,Four-Door Car,Medsize,,2
8465,8465,CQ59706,Washington,5016.144667,No,Basic,College,2011-01-18,Employed,F,49367,Rural,Divorced,63,16.0,40,0.0,9,Personal Auto,Personal L3,Offer1,Agent,69.230355,Four-Door Car,Medsize,,1
8466,8466,RH70194,Nevada,5093.007525,No,Basic,Bachelor,2011-01-30,Employed,M,29638,Suburban,Married,64,19.0,16,0.0,8,Personal Auto,Personal L3,Offer4,Branch,307.2,Four-Door Car,Medsize,,1
8467,8467,ET45138,California,5553.18672,No,Extended,College,2011-02-10,Employed,F,33255,Suburban,Married,138,0.0,20,0.0,1,Personal Auto,Personal L1,Offer1,Branch,662.4,Sports Car,Medsize,,2
8468,8468,RW66792,California,5705.547071,No,Basic,High School or Below,2011-01-11,Employed,F,76522,Suburban,Married,71,31.0,71,0.0,6,Personal Auto,Personal L2,Offer2,Branch,340.8,Four-Door Car,Medsize,,1
8469,8469,EX89625,Arizona,5593.434009,No,Basic,Bachelor,2011-01-10,Employed,F,96406,Suburban,Married,69,16.0,64,0.0,8,Personal Auto,Personal L1,Offer2,Web,331.2,Two-Door Car,Medsize,A,1
8470,8470,FF94034,California,8496.358981,No,Basic,Bachelor,2011-01-30,Employed,F,88895,Rural,Divorced,106,0.0,87,0.0,8,Personal Auto,Personal L1,Offer1,Branch,209.863509,Sports Car,Medsize,,1
8471,8471,EP64069,California,5138.244998,No,Basic,Bachelor,2011-01-08,Employed,F,72264,Urban,Married,64,2.0,66,0.0,9,Corporate Auto,Corporate L3,Offer3,Web,272.649844,Four-Door Car,Medsize,A,1
8472,8472,OI98135,Washington,3933.813993,Yes,Basic,High School or Below,2011-01-23,Employed,M,25927,Suburban,Single,103,6.0,20,0.0,1,Personal Auto,Personal L3,Offer2,Web,674.973614,SUV,Medsize,A,1
8473,8473,GK48045,Washington,8214.602384,No,Basic,College,2011-01-06,Employed,F,73245,Urban,Married,68,33.0,48,0.0,2,Personal Auto,Personal L3,Offer3,Branch,305.121363,Four-Door Car,Medsize,A,1
8474,8474,AK59340,California,5601.138061,No,Basic,High School or Below,2011-01-05,Employed,M,42360,Rural,Single,71,29.0,62,0.0,8,Corporate Auto,Corporate L3,Offer1,Branch,99.509191,,,A,1
8475,8475,DH95491,California,2229.361773,No,Basic,High School or Below,2011-02-26,Unemployed,M,0,Suburban,Married,61,27.0,57,0.0,1,Personal Auto,Personal L3,Offer2,Call Center,292.8,Four-Door Car,Medsize,,2
8476,8476,VS28690,Nevada,9670.181104,No,Extended,Master,2011-01-06,Disabled,F,20942,Suburban,Divorced,84,12.0,59,0.0,2,Personal Auto,Personal L2,Offer1,Agent,403.2,Four-Door Car,Medsize,,1
8477,8477,YQ75801,Arizona,8874.551335,No,Basic,High School or Below,2011-01-26,Employed,F,84731,Rural,Married,110,11.0,32,1.0,7,Personal Auto,Personal L1,Offer1,Agent,226.738219,SUV,Medsize,,1
8478,8478,RD87161,Washington,2681.332102,No,Basic,High School or Below,2011-02-04,Unemployed,F,0,Suburban,Married,71,2.0,94,1.0,1,Personal Auto,Personal L2,Offer1,Branch,340.8,Four-Door Car,Small,A,2
8479,8479,DY22077,Arizona,8622.835375,Yes,Basic,Bachelor,2011-02-18,Employed,M,97361,Suburban,Single,73,6.0,85,0.0,2,Corporate Auto,Corporate L2,Offer1,Agent,350.4,Four-Door Car,Medsize,,2
8480,8480,BL44708,California,12556.95366,No,Basic,High School or Below,2011-02-07,Unemployed,F,0,Suburban,Single,70,34.0,10,0.0,2,Personal Auto,Personal L2,Offer1,Branch,504.0,,,A,2
8481,8481,QG50480,Oregon,4504.16329,No,Basic,College,2011-01-19,Unemployed,M,0,Rural,Married,62,18.0,75,0.0,3,Personal Auto,Personal L3,Offer1,Agent,135.851316,Two-Door Car,Medsize,A,1
8482,8482,QL20148,Oregon,22332.43946,Yes,Extended,College,2011-01-11,Employed,M,49078,Suburban,Single,97,10.0,3,0.0,2,Personal Auto,Personal L3,Offer2,Branch,484.013411,Four-Door Car,Medsize,A,1
8483,8483,JV99867,California,11269.23099,No,Extended,Bachelor,2011-01-07,Employed,F,65448,Suburban,Married,94,28.0,66,0.0,2,Special Auto,Special L2,Offer3,Agent,451.2,Four-Door Car,Medsize,A,1
8484,8484,WZ23060,California,7050.972166,No,Premium,Bachelor,2011-02-16,Employed,F,39040,Suburban,Married,174,4.0,34,0.0,1,Personal Auto,Personal L2,Offer2,Web,835.2,SUV,Medsize,A,2
8485,8485,CE41738,Oregon,2885.002508,No,Basic,College,2011-01-21,Employed,F,77748,Rural,Married,72,1.0,51,0.0,1,Personal Auto,Personal L3,Offer2,Branch,7.214579,Two-Door Car,Medsize,A,1
8486,8486,EM27919,California,4458.113369,Yes,Basic,Bachelor,2011-01-02,Retired,M,17622,Suburban,Divorced,65,1.0,36,1.0,3,Personal Auto,Personal L3,Offer1,Agent,312.0,,,,1
